,Model,period,boundary,window_size,window_weight,window_type,normalization,encode,representation,mean,std_error
961,M962,yes,no,1,linear,backward,non,r_cos,graph,0.27302560689986277,0.16359840620122312
962,M963,yes,no,1,linear,backward,non,r_corr,space,-0.05556554160809202,0.23416344406154996
963,M964,yes,no,1,linear,backward,non,r_corr,graph,0.23815444271923342,0.21812708012913742
964,M965,yes,no,1,linear,backward,non,cooc,space,0.49950448969314465,0.007473453320315087
965,M966,yes,no,1,linear,backward,non,cooc,graph,0.7181674127340122,0.011051083281394033
966,M967,yes,no,1,linear,summed,log,distance,space,0.6997153197128065,0.011008032697976637
967,M968,yes,no,1,linear,summed,log,distance,graph,0.7437646216483007,0.008862870889950176
968,M969,yes,no,1,linear,summed,log,cos,space,0.7296984350779897,0.009379946590012726
969,M970,yes,no,1,linear,summed,log,cos,graph,0.6312730113726777,0.007691495112459278
970,M971,yes,no,1,linear,summed,log,corr,space,-0.7178088575744177,0.011353567139339611
971,M972,yes,no,1,linear,summed,log,corr,graph,-0.5171984888441166,0.028574932001857404
972,M973,yes,no,1,linear,summed,log,r_distance,space,0.7196699231089184,0.009510331625266523
973,M974,yes,no,1,linear,summed,log,r_distance,graph,0.7658895715590356,0.00892500167664317
974,M975,yes,no,1,linear,summed,log,r_cos,space,-0.30077960919526975,0.007821584309203102
975,M976,yes,no,1,linear,summed,log,r_cos,graph,-0.2847181972465199,0.02851631877627414
976,M977,yes,no,1,linear,summed,log,r_corr,space,0.685826734098337,0.023644495323732768
977,M978,yes,no,1,linear,summed,log,r_corr,graph,0.5461502068233863,0.045981022136000714
978,M979,yes,no,1,linear,summed,log,cooc,space,0.7601279103450486,0.01482639383279143
979,M980,yes,no,1,linear,summed,log,cooc,graph,0.861243236895978,0.007102407415406506
980,M981,yes,no,1,linear,summed,ppmi,distance,space,0.7293317378101714,0.012022097463588614
981,M982,yes,no,1,linear,summed,ppmi,distance,graph,0.3175684211094901,0.012160557075396046
982,M983,yes,no,1,linear,summed,ppmi,cos,space,0.7297547965060207,0.008750260061900491
983,M984,yes,no,1,linear,summed,ppmi,cos,graph,0.629973821792157,0.007149954351121122
984,M985,yes,no,1,linear,summed,ppmi,corr,space,-0.7053823245209709,0.009819460320795186
985,M986,yes,no,1,linear,summed,ppmi,corr,graph,-0.1749183909454392,0.11473101990043294
986,M987,yes,no,1,linear,summed,ppmi,r_distance,space,0.7325022919469728,0.014026027308370088
987,M988,yes,no,1,linear,summed,ppmi,r_distance,graph,0.41986989897452603,0.019317776769385436
988,M989,yes,no,1,linear,summed,ppmi,r_cos,space,0.5096036081891736,0.04071928497485024
989,M990,yes,no,1,linear,summed,ppmi,r_cos,graph,0.26962100308728065,0.03052621746217181
990,M991,yes,no,1,linear,summed,ppmi,r_corr,space,0.39251969035887907,0.09120076301758222
991,M992,yes,no,1,linear,summed,ppmi,r_corr,graph,0.20377522144820576,0.08367681965604433
992,M993,yes,no,1,linear,summed,ppmi,cooc,space,0.748111312393348,0.011444756897496805
993,M994,yes,no,1,linear,summed,ppmi,cooc,graph,0.5142207161501261,0.008831973515900515
994,M995,yes,no,1,linear,summed,non,distance,space,0.6926265896172079,0.008425158000370747
995,M996,yes,no,1,linear,summed,non,distance,graph,0.6450466569583105,0.022786149306393718
996,M997,yes,no,1,linear,summed,non,cos,space,0.7538252828239738,0.00908067926949232
997,M998,yes,no,1,linear,summed,non,cos,graph,0.6505025910308246,0.008428252021068644
998,M999,yes,no,1,linear,summed,non,corr,space,-0.29193822809110775,0.011407243088079295
999,M1000,yes,no,1,linear,summed,non,corr,graph,-0.19968777901629248,0.04050271320317066
1000,M1001,yes,no,1,linear,summed,non,r_distance,space,0.7065250140934171,0.018325852704818457
1001,M1002,yes,no,1,linear,summed,non,r_distance,graph,0.6557038260194616,0.034720597042797556
1002,M1003,yes,no,1,linear,summed,non,r_cos,space,0.025676989435583684,0.10520971689375935
1003,M1004,yes,no,1,linear,summed,non,r_cos,graph,-0.133268066852205,0.05344482267871559
1004,M1005,yes,no,1,linear,summed,non,r_corr,space,-0.04333600879025989,0.08613317719828113
1005,M1006,yes,no,1,linear,summed,non,r_corr,graph,0.0938119308473502,0.13337607187406716
1006,M1007,yes,no,1,linear,summed,non,cooc,space,0.7839621961624959,0.005919497420222888
1007,M1008,yes,no,1,linear,summed,non,cooc,graph,0.34108056650273605,0.012065933119343978
1008,M1009,yes,no,2,flat,forward,log,distance,space,0.7151535808927775,0.009935226228364435
1009,M1010,yes,no,2,flat,forward,log,distance,graph,0.6213592886311334,0.01871358267212184
1010,M1011,yes,no,2,flat,forward,log,cos,space,0.7077035598955643,0.009439083315756353
1011,M1012,yes,no,2,flat,forward,log,cos,graph,0.6741202701784748,0.015649924776968593
1012,M1013,yes,no,2,flat,forward,log,corr,space,0.27808149264803045,0.01708389130130788
1013,M1014,yes,no,2,flat,forward,log,corr,graph,0.2559616417028485,0.02236988897455309
1014,M1015,yes,no,2,flat,forward,log,r_distance,space,0.6959886583664917,0.009398114358214815
1015,M1016,yes,no,2,flat,forward,log,r_distance,graph,0.6788151443992847,0.014624550572674675
1016,M1017,yes,no,2,flat,forward,log,r_cos,space,0.08154605316411674,0.04789264689783041
1017,M1018,yes,no,2,flat,forward,log,r_cos,graph,0.10085832241701383,0.026321919983423443
1018,M1019,yes,no,2,flat,forward,log,r_corr,space,-0.3586811569172471,0.12691175798821105
1019,M1020,yes,no,2,flat,forward,log,r_corr,graph,-0.06629949710614269,0.05845197133622363
1020,M1021,yes,no,2,flat,forward,log,cooc,space,0.5655152331416679,0.012766347114547823
1021,M1022,yes,no,2,flat,forward,log,cooc,graph,0.7559454978869876,0.014298407670663522
1022,M1023,yes,no,2,flat,forward,ppmi,distance,space,0.7411618942499498,0.010445721011660932
1023,M1024,yes,no,2,flat,forward,ppmi,distance,graph,0.4017567811630151,0.018340113762623945
1024,M1025,yes,no,2,flat,forward,ppmi,cos,space,0.7480555790107726,0.010712157329287734
1025,M1026,yes,no,2,flat,forward,ppmi,cos,graph,0.43781229435121405,0.022456197702745744
1026,M1027,yes,no,2,flat,forward,ppmi,corr,space,-0.28731372263013577,0.024216654102290933
1027,M1028,yes,no,2,flat,forward,ppmi,corr,graph,-0.17053287377850343,0.021464349931356003
1028,M1029,yes,no,2,flat,forward,ppmi,r_distance,space,0.7298285711360436,0.007803888498487005
1029,M1030,yes,no,2,flat,forward,ppmi,r_distance,graph,0.5054184499146589,0.022382000072833565
1030,M1031,yes,no,2,flat,forward,ppmi,r_cos,space,0.5194836403422192,0.08408204609556527
1031,M1032,yes,no,2,flat,forward,ppmi,r_cos,graph,0.4064250791511599,0.026124301371929566
1032,M1033,yes,no,2,flat,forward,ppmi,r_corr,space,0.4611743522706984,0.151727817609729
1033,M1034,yes,no,2,flat,forward,ppmi,r_corr,graph,0.43266383490938987,0.07606955365114018
1034,M1035,yes,no,2,flat,forward,ppmi,cooc,space,0.5690025257332965,0.00917744820318613
1035,M1036,yes,no,2,flat,forward,ppmi,cooc,graph,0.7640803305226165,0.01952237493485273
1036,M1037,yes,no,2,flat,forward,non,distance,space,0.7559116240749842,0.011322664859217048
1037,M1038,yes,no,2,flat,forward,non,distance,graph,0.6614861516360457,0.02792243410276163
1038,M1039,yes,no,2,flat,forward,non,cos,space,0.7464955395122931,0.010181995431453048
1039,M1040,yes,no,2,flat,forward,non,cos,graph,0.45866429425426836,0.012133290404187744
1040,M1041,yes,no,2,flat,forward,non,corr,space,0.7466083449578643,0.0103140978395409
1041,M1042,yes,no,2,flat,forward,non,corr,graph,0.4607541369582958,0.011368981453810599
1042,M1043,yes,no,2,flat,forward,non,r_distance,space,0.7004600528325567,0.008346867474660069
1043,M1044,yes,no,2,flat,forward,non,r_distance,graph,0.6335647401875029,0.028493965404677645
1044,M1045,yes,no,2,flat,forward,non,r_cos,space,0.37870793006996556,0.05051031910856701
1045,M1046,yes,no,2,flat,forward,non,r_cos,graph,0.35985805912927205,0.06269069512439865
1046,M1047,yes,no,2,flat,forward,non,r_corr,space,0.10204897193129898,0.03913303030781323
1047,M1048,yes,no,2,flat,forward,non,r_corr,graph,0.2602690544838913,0.0467483611363888
1048,M1049,yes,no,2,flat,forward,non,cooc,space,0.6042085865718048,0.0053132130459832266
1049,M1050,yes,no,2,flat,forward,non,cooc,graph,0.6653033559830529,0.014983463083579998
1050,M1051,yes,no,2,flat,backward,log,distance,space,0.7252957752032213,0.00452800610369918
1051,M1052,yes,no,2,flat,backward,log,distance,graph,0.6203338532081338,0.012121747492752456
1052,M1053,yes,no,2,flat,backward,log,cos,space,0.7219763534412091,0.009933003451713551
1053,M1054,yes,no,2,flat,backward,log,cos,graph,0.5577500358429324,0.011473689867652915
1054,M1055,yes,no,2,flat,backward,log,corr,space,0.09129589048184922,0.027657704568295763
1055,M1056,yes,no,2,flat,backward,log,corr,graph,0.08437200094628948,0.025544383525406646
1056,M1057,yes,no,2,flat,backward,log,r_distance,space,0.7349855176764571,0.007309656368235838
1057,M1058,yes,no,2,flat,backward,log,r_distance,graph,0.6265741760226239,0.012796250924970833
1058,M1059,yes,no,2,flat,backward,log,r_cos,space,0.5957693569629189,0.03398943044138313
1059,M1060,yes,no,2,flat,backward,log,r_cos,graph,0.5005830033891676,0.006860901447858183
1060,M1061,yes,no,2,flat,backward,log,r_corr,space,0.47064446949835653,0.06369143966925915
1061,M1062,yes,no,2,flat,backward,log,r_corr,graph,0.4669487458402205,0.02360580949099728
1062,M1063,yes,no,2,flat,backward,log,cooc,space,0.6070152048764751,0.012632623717174801
1063,M1064,yes,no,2,flat,backward,log,cooc,graph,0.7524760566120421,0.011665576537983235
1064,M1065,yes,no,2,flat,backward,ppmi,distance,space,0.7514621481364021,0.006140440125160636
1065,M1066,yes,no,2,flat,backward,ppmi,distance,graph,0.3531418926528461,0.017740592074037508
1066,M1067,yes,no,2,flat,backward,ppmi,cos,space,0.7519298226406859,0.005796617529581108
1067,M1068,yes,no,2,flat,backward,ppmi,cos,graph,0.5711388020929619,0.011812597287173368
1068,M1069,yes,no,2,flat,backward,ppmi,corr,space,-0.2138853643534881,0.012770073674685497
1069,M1070,yes,no,2,flat,backward,ppmi,corr,graph,-0.38222664446288895,0.01791545941358181
1070,M1071,yes,no,2,flat,backward,ppmi,r_distance,space,0.7294759707213135,0.010280595579824442
1071,M1072,yes,no,2,flat,backward,ppmi,r_distance,graph,0.39842752148692895,0.026219708217221825
1072,M1073,yes,no,2,flat,backward,ppmi,r_cos,space,0.5497412307303347,0.027368304123802575
1073,M1074,yes,no,2,flat,backward,ppmi,r_cos,graph,0.447308907369509,0.024159524301986226
1074,M1075,yes,no,2,flat,backward,ppmi,r_corr,space,0.5255747904851942,0.14151374595253205
1075,M1076,yes,no,2,flat,backward,ppmi,r_corr,graph,0.43382496189015685,0.06259432178441454
1076,M1077,yes,no,2,flat,backward,ppmi,cooc,space,0.609661977617484,0.00979456018844437
1077,M1078,yes,no,2,flat,backward,ppmi,cooc,graph,0.7640803305226165,0.01952237493485273
1078,M1079,yes,no,2,flat,backward,non,distance,space,0.7090849495155126,0.00870162416936564
1079,M1080,yes,no,2,flat,backward,non,distance,graph,0.6722960269490244,0.022704071593901014
1080,M1081,yes,no,2,flat,backward,non,cos,space,0.7085509777035338,0.006234572628671089
1081,M1082,yes,no,2,flat,backward,non,cos,graph,0.7060142546234868,0.0196676437097926
1082,M1083,yes,no,2,flat,backward,non,corr,space,0.6798929306320549,0.019739147714547975
1083,M1084,yes,no,2,flat,backward,non,corr,graph,0.662764796157529,0.022596232901380443
1084,M1085,yes,no,2,flat,backward,non,r_distance,space,0.7007734181148768,0.009577094073607304
1085,M1086,yes,no,2,flat,backward,non,r_distance,graph,0.6266511364471311,0.025103170292173686
1086,M1087,yes,no,2,flat,backward,non,r_cos,space,0.700159949687035,0.00907786156829807
1087,M1088,yes,no,2,flat,backward,non,r_cos,graph,0.7250176573452464,0.01699610001935021
1088,M1089,yes,no,2,flat,backward,non,r_corr,space,0.6995991040125562,0.00804084806258714
1089,M1090,yes,no,2,flat,backward,non,r_corr,graph,0.7240505725101297,0.018098642773087124
1090,M1091,yes,no,2,flat,backward,non,cooc,space,0.6457720165663758,0.005318163329012707
1091,M1092,yes,no,2,flat,backward,non,cooc,graph,0.6653033559830529,0.014983463083579998
1092,M1093,yes,no,2,flat,summed,log,distance,space,0.7193651330245744,0.009065408284314081
1093,M1094,yes,no,2,flat,summed,log,distance,graph,0.6721207127980786,0.010950802024687793
1094,M1095,yes,no,2,flat,summed,log,cos,space,0.7223197073598538,0.009791957701936391
1095,M1096,yes,no,2,flat,summed,log,cos,graph,0.610176884666825,0.015043847652357051
1096,M1097,yes,no,2,flat,summed,log,corr,space,0.03749239668588182,0.0230274332036725
1097,M1098,yes,no,2,flat,summed,log,corr,graph,0.008775025538283108,0.03260256791128241
1098,M1099,yes,no,2,flat,summed,log,r_distance,space,0.7106183022059536,0.013649614020905004
1099,M1100,yes,no,2,flat,summed,log,r_distance,graph,0.7073992781611902,0.007732547677648868
1100,M1101,yes,no,2,flat,summed,log,r_cos,space,0.2223302555961278,0.02513355229540477
1101,M1102,yes,no,2,flat,summed,log,r_cos,graph,0.20382940709047737,0.019350460900244407
1102,M1103,yes,no,2,flat,summed,log,r_corr,space,0.7095919930824802,0.020190620984611378
1103,M1104,yes,no,2,flat,summed,log,r_corr,graph,0.6080554226146851,0.016635075895614037
1104,M1105,yes,no,2,flat,summed,log,cooc,space,0.7455117595216922,0.012868558402294835
1105,M1106,yes,no,2,flat,summed,log,cooc,graph,0.6999062563499867,0.0142480476396072
1106,M1107,yes,no,2,flat,summed,ppmi,distance,space,0.7486488355442817,0.006955197446145317
1107,M1108,yes,no,2,flat,summed,ppmi,distance,graph,0.3577522363756942,0.011832708119635283
1108,M1109,yes,no,2,flat,summed,ppmi,cos,space,0.7339353816994172,0.007145808629629264
1109,M1110,yes,no,2,flat,summed,ppmi,cos,graph,0.5757989973310929,0.010231538456304314
1110,M1111,yes,no,2,flat,summed,ppmi,corr,space,-0.21440634023058375,0.010845881236400316
1111,M1112,yes,no,2,flat,summed,ppmi,corr,graph,-0.17576001612293618,0.020549698703612146
1112,M1113,yes,no,2,flat,summed,ppmi,r_distance,space,0.7492054126957097,0.009580695629710026
1113,M1114,yes,no,2,flat,summed,ppmi,r_distance,graph,0.4257240556821672,0.02069474678186911
1114,M1115,yes,no,2,flat,summed,ppmi,r_cos,space,0.5029733317386366,0.18567507258870433
1115,M1116,yes,no,2,flat,summed,ppmi,r_cos,graph,0.3187683782746253,0.07296602856891661
1116,M1117,yes,no,2,flat,summed,ppmi,r_corr,space,0.4508394698786894,0.15839336935320006
1117,M1118,yes,no,2,flat,summed,ppmi,r_corr,graph,0.3212943007601355,0.11225477181816951
1118,M1119,yes,no,2,flat,summed,ppmi,cooc,space,0.7107138050617922,0.017217530997093864
1119,M1120,yes,no,2,flat,summed,ppmi,cooc,graph,0.6553914189676929,0.011632531424854166
1120,M1121,yes,no,2,flat,summed,non,distance,space,0.7449072093873905,0.006855886049947053
1121,M1122,yes,no,2,flat,summed,non,distance,graph,0.667823562724931,0.02061448739677879
1122,M1123,yes,no,2,flat,summed,non,cos,space,0.7198648484242247,0.01116677740548591
1123,M1124,yes,no,2,flat,summed,non,cos,graph,0.7508351884653375,0.020597444695879916
1124,M1125,yes,no,2,flat,summed,non,corr,space,0.7189817345912753,0.00862841335719832
1125,M1126,yes,no,2,flat,summed,non,corr,graph,0.750754583878342,0.019632335224785708
1126,M1127,yes,no,2,flat,summed,non,r_distance,space,0.7034560199213443,0.011559720459570443
1127,M1128,yes,no,2,flat,summed,non,r_distance,graph,0.628611680883048,0.02954153137497121
1128,M1129,yes,no,2,flat,summed,non,r_cos,space,0.30361641499988046,0.008235673082546266
1129,M1130,yes,no,2,flat,summed,non,r_cos,graph,0.31897200139368875,0.060518645575652494
1130,M1131,yes,no,2,flat,summed,non,r_corr,space,-0.26947612800463094,0.007430687691438349
1131,M1132,yes,no,2,flat,summed,non,r_corr,graph,-0.2822046436332094,0.1513441976659255
1132,M1133,yes,no,2,flat,summed,non,cooc,space,0.7806429000386965,0.005538560448704453
1133,M1134,yes,no,2,flat,summed,non,cooc,graph,0.34175775170714573,0.01355310554098649
1134,M1135,yes,no,2,linear,forward,log,distance,space,0.7250849878984617,0.009902553434535312
1135,M1136,yes,no,2,linear,forward,log,distance,graph,0.5947085582546546,0.014461597713600118
1136,M1137,yes,no,2,linear,forward,log,cos,space,0.7050096699046592,0.009816078439657648
1137,M1138,yes,no,2,linear,forward,log,cos,graph,0.6859825750301765,0.01580351430509216
1138,M1139,yes,no,2,linear,forward,log,corr,space,0.2635937424309697,0.013197462882387734
1139,M1140,yes,no,2,linear,forward,log,corr,graph,0.22274621354336377,0.026158829553644004
1140,M1141,yes,no,2,linear,forward,log,r_distance,space,0.6956361488378706,0.009899111522208227
1141,M1142,yes,no,2,linear,forward,log,r_distance,graph,0.6861342021575406,0.022308894055229116
1142,M1143,yes,no,2,linear,forward,log,r_cos,space,0.09525840918024339,0.048965776830935274
1143,M1144,yes,no,2,linear,forward,log,r_cos,graph,0.1048930080239721,0.037005641861603364
1144,M1145,yes,no,2,linear,forward,log,r_corr,space,-0.3879134981485815,0.14795427275739503
1145,M1146,yes,no,2,linear,forward,log,r_corr,graph,-0.03225801964902135,0.08887795226688475
1146,M1147,yes,no,2,linear,forward,log,cooc,space,0.5476016596693464,0.012936975797434191
1147,M1148,yes,no,2,linear,forward,log,cooc,graph,0.760943018609494,0.015236457800108454
1148,M1149,yes,no,2,linear,forward,ppmi,distance,space,0.7291253728200439,0.009768838191485694
1149,M1150,yes,no,2,linear,forward,ppmi,distance,graph,0.3909891771901308,0.02054084117274804
1150,M1151,yes,no,2,linear,forward,ppmi,cos,space,0.7440057063691237,0.00421577598923888
1151,M1152,yes,no,2,linear,forward,ppmi,cos,graph,0.430239984317931,0.01653952141353539
1152,M1153,yes,no,2,linear,forward,ppmi,corr,space,-0.3983119429377552,0.04661610998838454
1153,M1154,yes,no,2,linear,forward,ppmi,corr,graph,-0.13835243193152272,0.05238832807750619
1154,M1155,yes,no,2,linear,forward,ppmi,r_distance,space,0.7271271739440055,0.009283766780108694
1155,M1156,yes,no,2,linear,forward,ppmi,r_distance,graph,0.48161796639304455,0.019258704951396623
1156,M1157,yes,no,2,linear,forward,ppmi,r_cos,space,0.5642220294388391,0.03624873616084706
1157,M1158,yes,no,2,linear,forward,ppmi,r_cos,graph,0.3439002001045441,0.05614163432258728
1158,M1159,yes,no,2,linear,forward,ppmi,r_corr,space,0.5265782356826165,0.10629542817217404
1159,M1160,yes,no,2,linear,forward,ppmi,r_corr,graph,0.4325377878172999,0.05434268774490843
